time,open,high,low,close,volume,SMA_20,EMA_20
2020-01-02,6.0,6.0,6.0,6.0,0,,
2020-01-03,6.0,6.0,6.0,6.0,0,,
2020-01-06,6.0,6.0,6.0,6.0,0,,
2020-01-07,6.0,6.0,6.0,6.0,0,,
2020-01-08,6.0,6.0,6.0,6.0,0,,
2020-01-09,6.0,6.0,6.0,6.0,0,,
2020-01-10,6.0,6.0,6.0,6.0,0,,
2020-01-13,6.0,6.0,6.0,6.0,0,,
2020-01-14,6.0,6.0,6.0,6.0,0,,
2020-01-15,6.0,6.0,6.0,6.0,0,,
2020-01-16,6.0,6.0,6.0,6.0,0,,
2020-01-17,6.0,6.0,6.0,6.0,0,,
2020-01-20,6.0,6.0,6.0,6.0,0,,
2020-01-21,6.0,6.0,6.0,6.0,0,,
2020-01-22,6.0,6.0,6.0,6.0,0,,
2020-01-30,6.0,6.0,6.0,6.0,0,,
2020-01-31,6.0,6.0,6.0,6.0,0,,
2020-02-03,6.0,6.0,6.0,6.0,0,,
2020-02-04,6.0,6.0,6.0,6.0,0,,
2020-02-05,6.0,6.0,6.0,6.0,0,6.0,6.0
2020-02-06,6.0,6.0,6.0,6.0,0,6.0,6.0
2020-02-07,6.0,6.0,6.0,6.0,0,6.0,6.0
2020-02-10,6.0,6.0,6.0,6.0,0,6.0,6.0
2020-02-11,6.0,6.0,6.0,6.0,0,6.0,6.0
2020-02-12,6.0,6.0,6.0,6.0,3,6.0,6.0
2020-02-13,5.8,5.8,5.8,5.8,101,5.99,5.981
2020-02-14,5.8,5.8,5.8,5.8,0,5.98,5.9637
2020-02-17,5.3,5.3,5.3,5.3,4000,5.945,5.9005
2020-02-18,5.8,5.8,5.8,5.8,4220,5.935,5.8909
2020-02-19,6.2,6.2,6.2,6.2,100,5.945,5.9204
2020-02-20,6.2,6.3,6.2,6.3,203,5.96,5.9565
2020-02-21,6.3,6.3,6.3,6.3,0,5.975,5.9892
2020-02-24,6.4,6.4,6.4,6.4,300,5.995,6.0284
2020-02-25,6.0,6.0,6.0,6.0,100,5.995,6.0257
2020-02-26,6.0,6.0,6.0,6.0,0,5.995,6.0232
2020-02-27,6.0,6.0,6.0,6.0,0,5.995,6.021
2020-02-28,6.0,6.0,6.0,6.0,0,5.995,6.019
2020-03-02,6.0,6.0,6.0,6.0,0,5.995,6.0172
2020-03-03,6.0,6.0,6.0,6.0,100,5.995,6.0156
2020-03-04,6.0,6.0,6.0,6.0,1,5.995,6.0141
2020-03-05,6.0,6.0,6.0,6.0,0,5.995,6.0127
2020-03-06,6.0,6.0,6.0,6.0,0,5.995,6.0115
2020-03-09,6.0,6.0,6.0,6.0,0,5.995,6.0104
2020-03-10,6.0,6.0,6.0,6.0,6,5.995,6.0094
2020-03-11,6.0,6.0,6.0,6.0,0,5.995,6.0085
2020-03-12,6.0,6.6,6.0,6.6,200,6.035,6.0649
2020-03-13,6.7,7.2,6.7,7.2,1500,6.105,6.173
2020-03-16,7.2,7.2,7.2,7.2,0,6.2,6.2708
2020-03-17,7.2,7.2,7.2,7.2,0,6.27,6.3593
2020-03-18,7.2,7.2,7.2,7.2,0,6.32,6.4393
2020-03-19,7.2,7.2,7.2,7.2,0,6.365,6.5118
2020-03-20,7.2,7.2,7.2,7.2,0,6.41,6.5773
2020-03-23,7.2,7.2,7.2,7.2,0,6.45,6.6366
2020-03-24,7.2,7.2,7.2,7.2,0,6.51,6.6903
2020-03-25,7.2,7.2,7.2,7.2,0,6.57,6.7388
2020-03-26,6.5,6.5,6.5,6.5,700,6.595,6.7161
2020-03-27,6.5,6.5,6.5,6.5,0,6.62,6.6955
2020-03-30,6.5,6.5,6.5,6.5,0,6.645,6.6769
2020-03-31,6.5,6.5,6.5,6.5,0,6.67,6.66
2020-04-01,6.5,6.5,6.5,6.5,0,6.695,6.6448
2020-04-03,6.5,6.5,6.5,6.5,0,6.72,6.631
2020-04-06,6.5,6.5,6.5,6.5,0,6.745,6.6185
2020-04-07,6.5,6.5,6.5,6.5,0,6.77,6.6072
2020-04-08,6.5,6.5,6.5,6.5,0,6.795,6.597
2020-04-09,6.5,6.5,6.5,6.5,10,6.82,6.5878
2020-04-10,6.5,6.5,6.5,6.5,0,6.815,6.5794
2020-04-13,6.5,6.5,6.5,6.5,0,6.78,6.5719
2020-04-14,6.5,6.5,6.5,6.5,0,6.745,6.565
2020-04-15,6.5,6.5,6.5,6.5,0,6.71,6.5588
2020-04-16,6.5,6.5,6.5,6.5,0,6.675,6.5532
2020-04-17,5.9,7.1,5.9,5.9,3600,6.61,6.491
2020-04-20,5.4,6.0,5.4,5.4,13051,6.52,6.3871
2020-04-21,4.9,4.9,4.9,4.9,3499,6.405,6.2455
2020-04-22,5.3,5.3,5.3,5.3,700,6.31,6.1554
2020-04-23,5.8,5.8,5.8,5.8,200,6.24,6.1216
2020-04-24,6.2,6.2,6.2,6.2,400,6.225,6.129
2020-04-27,5.6,5.6,5.6,5.6,1000,6.18,6.0787
2020-04-28,5.6,5.6,5.6,5.6,0,6.135,6.0331
2020-04-29,5.6,5.6,5.6,5.6,0,6.09,5.9918
2020-05-04,5.6,5.6,5.6,5.6,0,6.045,5.9545
2020-05-05,5.6,5.6,5.6,5.6,0,6.0,5.9208
2020-05-06,5.6,5.6,5.6,5.6,0,5.955,5.8902
2020-05-07,5.6,5.6,5.6,5.6,0,5.91,5.8626
2020-05-08,5.6,5.6,5.6,5.6,0,5.865,5.8376
2020-05-11,5.1,5.1,5.1,5.1,2460,5.795,5.7673
2020-05-12,5.1,5.1,5.1,5.1,25,5.725,5.7038
2020-05-13,5.1,5.1,5.1,5.1,0,5.655,5.6463
2020-05-14,5.1,5.1,5.1,5.1,0,5.585,5.5942
2020-05-15,5.1,5.1,5.1,5.1,0,5.515,5.5472
2020-05-18,5.1,5.1,5.1,5.1,0,5.445,5.5046
2020-05-19,5.1,5.1,5.1,5.1,0,5.405,5.466
2020-05-20,5.1,5.1,5.1,5.1,0,5.39,5.4312
2020-05-21,5.1,5.1,5.1,5.1,0,5.4,5.3996
2020-05-22,5.1,5.1,5.1,5.1,0,5.39,5.3711
2020-05-25,5.1,5.1,5.1,5.1,0,5.355,5.3453
2020-05-26,4.6,4.6,4.6,4.6,100,5.275,5.2743
2020-05-27,4.2,4.2,4.2,4.2,5290,5.205,5.172
2020-05-28,4.2,4.2,4.2,4.2,0,5.135,5.0794
2020-05-29,3.8,3.8,3.8,3.8,300,5.045,4.9576
2020-06-01,3.6,4.1,3.5,4.1,1200,4.97,4.8759
2020-06-02,3.9,3.9,3.9,3.9,2500,4.885,4.783
2020-06-03,3.6,4.0,3.6,4.0,300,4.805,4.7084
2020-06-04,3.6,3.6,3.6,3.6,400,4.705,4.6028
2020-06-05,3.9,3.9,3.9,3.9,3500,4.62,4.5359
2020-06-08,3.6,4.2,3.6,4.2,1300,4.575,4.5039
2020-06-09,4.2,4.2,4.2,4.2,300,4.53,4.475
2020-06-10,4.6,4.6,4.6,4.6,100,4.505,4.4869
2020-06-11,4.6,4.6,4.6,4.6,0,4.48,4.4976
2020-06-12,4.6,4.6,4.6,4.6,0,4.455,4.5074
2020-06-15,4.6,4.6,4.6,4.6,0,4.43,4.5162
2020-06-16,4.6,4.6,4.6,4.6,0,4.405,4.5242
2020-06-17,4.6,4.6,4.6,4.6,0,4.38,4.5314
2020-06-18,4.6,4.6,4.6,4.6,0,4.355,4.5379
2020-06-19,4.6,4.6,4.6,4.6,0,4.33,4.5439
2020-06-22,4.2,4.2,4.2,4.2,900,4.285,4.5111
2020-06-23,3.8,4.6,3.8,3.8,1570,4.245,4.4434
2020-06-24,3.8,3.8,3.8,3.8,0,4.225,4.3821
2020-06-25,3.8,3.8,3.8,3.8,0,4.205,4.3267
2020-06-26,3.9,3.9,3.7,3.9,700,4.21,4.286
2020-06-29,3.9,3.9,3.9,3.9,115,4.2,4.2493
2020-06-30,3.9,3.9,3.9,3.9,100,4.2,4.216
2020-07-01,3.9,3.9,3.9,3.9,300,4.195,4.1859
2020-07-02,3.9,3.9,3.9,3.9,0,4.21,4.1587
2020-07-03,3.6,3.8,3.6,3.8,1030,4.205,4.1245
2020-07-06,3.8,3.8,3.8,3.8,0,4.185,4.0936
2020-07-07,3.8,3.8,3.8,3.8,0,4.165,4.0656
2020-07-08,3.8,3.8,3.8,3.8,0,4.125,4.0403
2020-07-09,3.8,3.8,3.8,3.8,0,4.085,4.0175
2020-07-10,3.8,3.8,3.8,3.8,0,4.045,3.9967
2020-07-13,3.8,3.8,3.8,3.8,0,4.005,3.978
2020-07-14,3.8,3.8,3.8,3.8,0,3.965,3.9611
2020-07-15,3.8,3.9,3.8,3.9,200,3.93,3.9552
2020-07-16,3.9,3.9,3.9,3.9,0,3.895,3.95
2020-07-17,3.6,3.6,3.6,3.6,9310,3.845,3.9166
2020-07-20,3.6,3.6,3.6,3.6,0,3.815,3.8865
2020-07-21,3.6,3.6,3.6,3.6,10,3.805,3.8592
