time,open,high,low,close,volume,SMA_20,EMA_20
2020-01-02,2.3,2.3,2.3,2.3,0,,
2020-01-03,2.3,2.3,2.3,2.3,0,,
2020-01-06,2.3,2.3,2.3,2.3,0,,
2020-01-07,2.3,2.3,2.3,2.3,0,,
2020-01-08,2.3,2.3,2.3,2.3,0,,
2020-01-09,2.3,2.3,2.3,2.3,0,,
2020-01-10,2.3,2.3,2.3,2.3,0,,
2020-01-13,2.3,2.3,2.3,2.3,0,,
2020-01-14,2.3,2.3,2.3,2.3,0,,
2020-01-15,2.3,2.3,2.3,2.3,0,,
2020-01-16,2.3,2.3,2.3,2.3,0,,
2020-01-17,2.3,2.3,2.3,2.3,0,,
2020-01-20,2.3,2.3,2.3,2.3,0,,
2020-01-21,2.3,2.3,2.3,2.3,0,,
2020-01-22,2.3,2.3,2.3,2.3,0,,
2020-01-30,2.3,2.3,2.3,2.3,0,,
2020-01-31,2.3,2.3,2.3,2.3,0,,
2020-02-03,2.3,2.3,2.3,2.3,0,,
2020-02-04,2.3,2.3,2.3,2.3,0,,
2020-02-05,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-06,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-07,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-10,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-11,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-12,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-13,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-14,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-17,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-18,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-19,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-20,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-21,2.3,2.3,2.3,2.3,0,2.3,2.3
2020-02-24,2.3,2.3,2.3,2.3,0,2.3,2.3
